R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0,0,666666.666664208,0,3195.25276734683,0,9330138.08056845,0,0,1166.66666667751,0
15,0.03,0,0.0001,666666.666664028,0,3195.25276734054,0,9330138.08056863,0,0,1166.66666667522,0
15,0.03,0,0.001,666666.666664279,0,3195.25276736654,0,9330138.08056836,0,0,1166.66666668471,0
15,0.03,0,0.01,666666.666664029,0,3195.25276734093,0,9330138.08056863,0,0,1166.66666667536,0
15,0.03,0.01,0,666464.707663386,201.959002322238,3161.08705677476,0.957905168719625,9230374.20527984,99797.083092509,0.000302938503483793,1154.19191160489,0.349755124728753
15,0.03,0.01,0.0001,666464.056195508,201.977256758694,3161.08727954185,0.957898919261104,9230374.85652495,99797.064844322,0.0003029365063428,1154.19199294272,0.349752842895211
15,0.03,0.01,0.001,666458.193012735,202.141695752266,3161.08928689214,0.957842623846354,9230380.71770037,99796.9004616239,0.000302918515952977,1154.19272587649,0.3497322880319
15,0.03,0.01,0.01,666399.566730158,203.800979330501,3161.10935745638,0.957274570567297,9230439.32391239,99795.2417460989,0.000302737001450746,1154.20005414126,0.349524877578384
15,0.03,0.02,0,666258.753147125,407.913522334974,3126.92271371469,1.91444247778451,9130614.32413916,199590.172035187,0.000611870283499898,1141.71765584508,0.699010809701068
15,0.03,0.02,0.0001,666257.437772624,407.950327499175,3126.92316405275,1.91442987760455,9130615.63906332,199590.135242623,0.000611866170784435,1141.71782027476,0.699006209060363
15,0.03,0.02,0.001,666245.599679949,408.281874317793,3126.92721689982,1.9143163731023,9130627.47310315,199589.803809309,0.000611829123573359,1141.71930007055,0.698964765728976
15,0.03,0.02,0.01,666127.241605615,411.62734578038,3126.96773654239,1.91317105588769,9130745.79065784,199586.459483164,0.000611455377301731,1141.73409480504,0.698546581780992
15,0.03,0.03,0,666048.683355011,617.983314453103,3092.75977967903,2.8695709295991,9030858.55686531,299379.147114617,0.000926974971675765,1129.24391455531,1.04775208566987
15,0.03,0.03,0.0001,666046.691297331,618.038972792486,3092.76046171851,2.86955187510656,9030860.54824095,299379.091475332,0.000926968617859921,1129.24416358497,1.04774512839828
15,0.03,0.03,0.001,666028.763356871,618.540351652111,3092.76659940249,2.86938022887511,9030878.47004373,299378.590268119,0.000926911383558993,1129.24640460684,1.04768245606802
15,0.03,0.03,0.01,665849.536538218,623.599473820114,3092.82795739533,2.8676482458965,9031057.63550439,299373.532877934,0.000926334049339617,1129.26880794397,1.04705006578296
15,0.03,0.04,0,665834.373702089,832.292967127611,3058.59829718621,3.82324787148276,8931107.02800073,399163.883785001,0.00124843945068664,1116.77070326011,1.39596337907514
15,0.03,0.04,0.0001,665831.691808162,832.367787346079,3058.59921523385,3.82322225677395,8931109.7089766,399163.808990397,0.00124843072267546,1116.77103846226,1.39595402650459
15,0.03,0.04,0.001,665807.555741493,833.04177879991,3058.60747833797,3.82299151700052,8931133.83678017,399163.135229683,0.00124835210289087,1116.77405552815,1.39586977764482
15,0.03,0.04,0.01,665566.290586394,839.842582767762,3058.69007520238,3.82066327201237,8931375.0193384,399156.33675396,0.00124755914289974,1116.80421370827,1.39501967719352
15,0.03,0.05,0,665615.694519043,1050.97214924059,3024.43831053319,4.7754289113682,8831359.86717042,498944.252421848,0.00157645822385707,1104.29803813343,1.74362848126331
15,0.03,0.05,0.0001,665612.30924083,1051.06644638881,3024.43946965747,4.77539662916308,8831363.25128951,498944.158156982,0.00157644698047353,1104.29846135868,1.74361669422317
15,0.03,0.05,0.001,665581.843317316,1051.91588827778,3024.44989951277,4.77510582382647,8831393.70678317,498943.309005898,0.00157634570407089,1104.3022695596,1.74351051392464
15,0.03,0.05,0.01,665277.336331506,1060.48698286791,3024.55414714991,4.77217152255373,8831698.10952134,498934.74084561,0.00157532435285646,1104.34033297811,1.74243912717243
15,0.03,0.06,0,665392.510797736,1274.15587174034,2990.27986617027,5.72606782883668,8731617.20933609,598720.118060431,0.00191123380760246,1091.82593613542,2.09073051600399
15,0.03,0.06,0.0001,665388.408197468,1274.26996734147,2990.28127070036,5.72602876839861,8731621.31053183,598720.00400389,0.00191121989903494,1091.82644896447,2.09071625406154
15,0.03,0.06,0.001,665351.487059493,1275.29775562793,2990.29391054776,5.72567690651511,8731658.21902996,598718.976567465,0.00191109461716845,1091.83106408875,2.09058778049133
15,0.03,0.06,0.01,664982.499550508,1285.66833651764,2990.42023278594,5.72212655342698,8732027.0802167,598708.609536929,0.00190983133214293,1091.87718749597,2.08929145782003
15,0.03,0.07,0,665164.681903765,1501.98476558915,2956.12301199307,6.67511647869404,8631879.19508424,698491.340117932,0.00225297714837464,1079.35441475397,2.43725190428316
15,0.03,0.07,0.0001,665159.847616984,1502.11898770012,2956.1246670343,6.67507052802276,8631884.02771598,698491.205941772,0.00225296041558136,1079.3550190509,2.43723512654431
15,0.03,0.07,0.001,665116.342180082,1503.3280773736,2956.13956097792,6.67465659779768,8631927.51825894,698489.997266029,0.00225280969633632,1079.36045720206,2.43708399027088
15,0.03,0.07,0.01,664681.598848805,1515.52793569369,2956.28839476781,6.67047999460044,8632362.11275643,698477.801584312,0.00225129010443499,1079.4148001396,2.43555900802849
15,0.03,0.08,0,664932.061286667,1734.60537726957,2921.9677983105,7.62252469124479,8532145.97091502,798257.772098039,0.002601908065915,1066.88349235812,2.78317432789075
15,0.03,0.08,0.0001,664926.480518655,1734.76006058921,2921.9697088608,7.6224717355955,8532151.54977249,798257.617467675,0.00260188833998175,1066.8841899478,2.78315499245931
15,0.03,0.08,0.001,664876.257801694,1736.15346642487,2921.98690248023,7.62199470504463,8532201.75529583,798256.22453887,0.00260171066259654,1066.8904677681,2.78298081667942
15,0.03,0.08,0.01,664374.445307745,1750.21299686847,2922.15869743054,7.61718144623105,8532703.39599483,798242.169821685,0.00259991950276803,1066.95319439933,2.78122337555511
15,0.03,0.09,0,664694.496185977,1972.17048318916,2887.81427723721,8.56824016323129,8432417.68953679,898019.261276648,0.00295825572477265,1054.41318797624,3.12847868959982
15,0.03,0.09,0.0001,664688.15368984,1972.34596912959,2887.81644861196,8.56818008597183,8432424.02986155,898019.085850784,0.00295823282621951,1054.41398079944,3.12845675389047
15,0.03,0.09,0.001,664631.076644285,1973.92676636408,2887.83598879344,8.56763890221451,8432481.08736692,898017.505594734,0.00295802657484959,1054.42111540821,3.12825915417107
15,0.03,0.09,0.01,664060.842090784,1989.87697463273,2888.03120774193,8.56217837216177,8433051.12670147,898001.560846995,0.00295594763600849,1054.49239472677,3.12626537813557
15,0.03,0.1,0,664451.827245,2214.83942415,2853.66250349623,9.51220834498744,8332694.5102515,997775.648367505,0.00332225913621262,1041.94352158906,3.47314507196354
15,0.03,0.1,0.0001,664444.707302277,2215.03606090271,2853.66494118158,9.51214102729983,8332701.62775654,997775.45179807,0.00332223287424522,1041.94441164892,3.47312049259285
15,0.03,0.1,0.001,664380.634677936,2216.80738595317,2853.68687611467,9.51153461602525,8332765.67844595,997773.681079431,0.00332199633122801,1041.95242064137,3.47289907667622
15,0.03,0.1,0.01,663740.584001809,2234.67989536611,2853.90599661825,9.50541598940256,8333405.51000157,997755.814688645,0.00331961238526537,1042.03242701524,3.47066501313061
15,0.03,0.11,0,664203.888207469,2462.77846189286,2819.5125339916,10.4543723170475,8232976.59925854,1097526.76716579,0.00369416769282436,1029.47451397368,3.81715269226197
15,0.03,0.11,0.0001,664195.974613061,2462.99660450194,2819.51524325609,10.4542976364624,8232984.51014368,1097526.54909786,0.00369413786452456,1029.47550319388,3.81712542451332
15,0.03,0.11,0.001,664124.760753536,2464.96165541792,2819.53962325838,10.4536249043691,8233055.6996232,1097524.58471968,0.00369386920309992,1029.48440494222,3.81687979320776
15,0.03,0.11,0.01,663413.457060652,2484.78871266575,2819.78313681645,10.4468371400984,8233766.75980253,1097504.76445019,0.00369116193250336,1029.57331783011,3.81440141077843
15,0.03,0.12,0,663950.505510213,2716.16115890541,2785.36442806113,11.3946726602501,8133264.13006173,1197272.44416843,0.00407424173834314,1017.00618679582,4.16047985507381
15,0.03,0.12,0.0001,663941.781556232,2716.40116933617,2785.36741468785,11.3945904930123,8133272.85102908,1197272.20424017,0.00407420812779362,1017.0072772879,4.1604498537611
15,0.03,0.12,0.001,663863.276231506,2718.56320627166,2785.3942909535,11.3938503232334,8133351.32947754,1197270.0429434,0.00407390540422992,1017.0170904844,4.1601795992706
15,0.03,0.12,0.01,663079.23801872,2740.37768599491,2785.66270520746,11.3863821683384,8134135.09927607,1197248.23593184,0.00407085532382312,1017.11509523888,4.15745278921455
15,0.03,0.13,0,663691.497885676,2975.16878362545,2751.2182478886,12.3330473181213,8033557.28386644,1297012.49816906,0.00446275317542053,1004.53856276033,4.50310390202905
15,0.03,0.13,0.0001,663681.946315369,2975.43103069778,2751.22151793253,12.3329575385765,8033566.8321667,1297012.23601176,0.00446271555275716,1004.53975673511,4.50307112127276
15,0.03,0.13,0.001,663595.994543944,2977.79337627862,2751.25094323792,12.3321487923877,8033652.75451282,1297009.87447493,0.00446237669782806,1004.55050064975,4.50277582782054
15,0.03,0.13,0.01,662737.693848721,3001.62878443333,2751.54478121505,12.323988775957,8034510.76137006,1296986.04722679,0.00445896307008712,1004.65778824114,4.4997964018213
15,0.03,0.14,0,663426.675926488,3239.9907428968,2717.07405823374,13.2694314471881,7933856.25001528,1396746.73982566,0.00485998611432539,992.071665512596,4.84500115715454
15,0.03,0.14,0.0001,663416.278944241,3240.2756024325,2717.0776177047,13.2693339263388,7933866.64343805,1396746.45506364,0.00485994423471056,992.072965164428,4.84496554985445
15,0.03,0.14,0.001,663322.720743452,3242.84164170144,2717.10964716797,13.2684554463848,7933960.16960938,1396743.88990285,0.00485956704446179,992.084659922206,4.84464479486126
15,0.03,0.14,0.01,662388.581205995,3268.7321175035,2717.42944840843,13.2595918803603,7934893.9893456,1396718.00829062,0.00485576778781006,992.201427350129,4.84140848531655
15,0.03,0.15,0,663155.841623764,3510.82504389052,2682.93192671141,14.2037572590604,7834161.22644952,1496474.97119885,0.00526623756582797,979.605519740505,5.18614686921444
15,0.03,0.15,0.0001,663144.5808563,3511.13289865437,2682.935781815,14.2036518654226,7834172.48336188,1496474.66344948,0.00526619116833747,979.606927335203,5.18610838736242
15,0.03,0.15,0.001,663043.251073495,3513.90607923206,2682.97047212801,14.2027024723081,7834273.77845438,1496471.8912183,0.00526577329407584,979.619593635741,5.18576174020151
15,0.03,0.15,0.01,662031.645866495,3541.88639526551,2683.31679363837,14.1931234526468,7835285.03733987,1496443.92048128,0.00526156488349545,979.746044277211,5.18226420064768
15,0.03,0.16,0,662878.787881101,3787.878787892,2648.79192474005,15.1359538556574,7734472.42019416,1596196.98525825,0.00568181818181818,967.140151520712,5.52651515154692
15,0.03,0.16,0.0001,662866.644337864,3788.21002748319,2648.79608200111,15.1358404559173,7734484.55958013,1596196.65413206,0.00568176698823335,967.141669440655,5.52647374646682
15,0.03,0.16,0.001,662757.372413704,3791.1938592967,2648.83349121805,15.1348189463192,7734593.79409508,1596193.67132176,0.00568130592566447,967.155328480992,5.5261007677748
15,0.03,0.16,0.01,661666.622087657,3821.2994197615,2649.20690786949,15.1245123519652,7735684.17100447,1596163.57606789,0.00567666328489573,967.291672235848,5.52233757251131
15,0.03,0.17,0,662595.297970825,4071.36869837495,2614.65412597298,16.0659470391111,7634790.0479032,1695912.56535459,0.00610705304753922,954.675587745885,5.86607891265544
15,0.03,0.17,0.0001,662582.252045089,4071.72371931999,2614.65859226103,16.0658254984331,7634803.08936265,1695912.21045518,0.00610699676103514,954.677218499308,5.86603453511538
15,0.03,0.17,0.001,662464.861763587,4074.92177406978,2614.69878078117,16.0647306499636,7634920.43945563,1695909.01349528,0.00610648983846688,954.691892332724,5.86563477856798
15,0.03,0.17,0.01,661293.231949832,4107.18861062043,2615.09988636378,16.0536841456661,7636091.6681638,1695876.75770523,0.00610138622298577,954.838346008574,5.86160142368635
15,0.03,0.18,0,662305.144982395,4361.52168646943,2580.51860832679,16.9936591280057,7535114.33640928,1795621.4846544,0.00654228252968257,942.211856865318,6.20480978911306
15,0.03,0.18,0.0001,662291.176408166,4361.90089206334,2580.52339062537,16.9935293087075,7535128.30020121,1795621.10557863,0.00654222083340222,942.21360300209,6.20476238884183
15,0.03,0.18,0.001,662165.485650855,4365.31680250952,2580.56642046972,16.9923598755413,7535253.94792868,1795617.69083761,0.00654166519892295,942.229314274005,6.20433539955702
15,0.03,0.18,0.01,660911.184675303,4399.78156767774,2580.99582875142,16.9805609158979,7536507.81949595,1795583.23787141,0.00653607206879672,942.386101972863,6.20002730441723
15,0.03,0.19,0,662008.091207589,4658.57545664599,2546.38545323341,17.9190087449759,7435445.52333918,1895323.50553461,0.00698786318499448,929.748988611849,6.54267806800931
15,0.03,0.19,0.0001,661993.179031156,4658.97925684055,2546.39055846653,17.9188705050853,7435460.43041038,1895323.10187265,0.00698779574049746,929.750852660093,6.54262759316928
15,0.03,0.19,0.001,661858.999523443,4662.61671583626,2546.43649462518,17.9176252264433,7435594.56398193,1895319.46565894,0.00698718834802739,929.767625100017,6.54217291080509
15,0.03,0.19,0.01,660520.175864651,4699.31667333602,2546.89483884108,17.905061050156,7436932.92929651,1895282.77826561,0.00698107522965645,929.934978031849,6.53758541593823
15,0.03,0.2,0,661703.887512267,4962.779156342,2512.25474570658,18.8419105927993,7335783.85774203,1995018.37893307,0.00744416873449132,917.287014026114,6.87965260519585
15,0.03,0.2,0.0001,661688.010057052,4963.20796755952,2512.26018134483,18.8417637900309,7335799.7297616,1995017.95026865,0.00744409518006473,917.288998713531,6.87959900383503
15,0.03,0.2,0.001,661545.14707001,4967.07072653603,2512.30909042097,18.8404413813374,7335942.54383957,1995014.08883208,0.00744343277416805,917.306856639957,6.87911615936082
15,0.03,0.2,0.01,660119.886680995,5006.04373816535,2512.79702612525,18.8270990283408,7337367.31629288,1994975.12916281,0.00743676710980883,917.485014163983,6.87424453272294
15,0.03,0.21,0,661392.272591702,5274.39407256673,2478.12657567581,19.7622752237438,7236129.60083262,2094705.84365221,0.00791159110887856,904.82596594363,7.21570074106945
15,0.03,0.21,0.0001,661375.407437706,5274.84831759024,2478.13234937747,19.7621197131684,7236146.46021292,2094705.3895627,0.00791151105769605,904.828074066448,7.21564396027061
15,0.03,0.21,0.001,661223.659512766,5278.94018490705,2478.18430012713,19.7607188690726,7236298.15618711,2094701.29909622,0.00791079015702816,904.847042583917,7.21513247707015
15,0.03,0.21,0.01,659709.982991519,5320.22469352062,2478.70250505086,19.7465851791969,7237811.31450343,2094660.0287213,0.00790353714086632,905.036252156695,7.20997191355427
15,0.03,0.22,0,661072.972288187,5593.69438090004,2444.00103645638,20.6800087700155,7136483.02667536,2194385.62561033,0.0083905415713196,892.365878436136,7.55078820215192
15,0.03,0.22,0.0001,661055.096212001,5594.17448842447,2444.00715651696,20.6798444077177,7136500.89663148,2194385.14566717,0.00839045460943287,892.368113023253,7.55072818936793
15,0.03,0.22,0.001,660894.254842804,5598.49932709007,2444.06222012473,20.6783638039874,7136661.68293707,2194380.82230911,0.0083896714886833,892.388218123042,7.5501875839309
15,0.03,0.22,0.01,659290.114444436,5642.1343351067,2444.61139520163,20.6634254239782,7138265.27416036,2194337.20223947,0.0083817938880885,892.588735672996,7.54473320793005
15,0.03,0.23,0,660745.698715538,5920.96794952885,2409.87822718885,21.5950126851988,7036844.42305727,2294057.43703779,0.00888145192431458,879.906787702329,7.8848790066832
15,0.03,0.23,0.0001,660726.787699177,5921.47435422713,2409.88470120341,21.5948393170165,7036863.32759962,2294056.93080646,0.00888135760846025,879.909151526894,7.88481570562564
15,0.03,0.23,0.001,660556.636975358,5926.03607890514,2409.94295202022,21.5932776170966,7037033.42007262,2294052.37064348,0.00888050827863562,879.930420356383,7.88424548994241
15,0.03,0.23,0.01,658859.913455385,5972.06112172524,2410.52382283325,21.5775210126108,7038729.56272178,2294006.36135726,0.00887196623907554,880.142510811991,7.8784923597295
15,0.03,0.24,0,660410.149458932,6256.51720540041,2375.75825086069,22.5071834292066,6937214.09229021,2393720.97561117,0.00938477580813347,867.44873134551,8.21793534958904
15,0.03,0.24,0.0001,660390.178598153,6257.0503471063,2375.76508763255,22.5070009068288,6937234.05631422,2393720.44265199,0.00938467366333577,867.451227621836,8.21786870610587
15,0.03,0.24,0.001,660210.49488791,6261.85292101119,2375.82660221664,22.5053567540692,6937413.67850987,2393715.64172223,0.00938375385020835,867.473688134353,8.2172683848295
15,0.03,0.24,0.01,658418.994161829,6310.30803460183,2376.43991980691,22.488768217945,6939204.56591836,2393667.20319718,0.00937450468211334,867.697625719498,8.21121149557718
15,0.03,0.25,0,660066.006602887,6600.66006602887,2341.64121643038,23.4164121643038,6837592.35218068,2493375.92352181,0.0099009900990099,854.991749149144,8.54991749149144
15,0.03,0.25,0.0001,660044.950095924,6601.22038953686,2341.64842503305,23.416220337774,6837613.40147904,2493375.36339013,0.0099008796159576,854.994381190192,8.54984745082972
15,0.03,0.25,0.001,659855.501664012,6606.267820294,2341.71328263498,23.4144923595049,6837802.78505335,2493370.31768735,0.00989988473648513,855.018062322096,8.54921652276423
15,0.03,0.25,0.01,657966.951255634,6657.19350197346,2342.35982488588,23.3970580265319,6839690.68891948,2493319.40944,0.00988988268216662,855.254131061456,8.54285081193747
15,0.03,0.26,0,659712.935724341,6953.73094412144,2307.52723879498,24.32258440892,6737979.53703686,2593021.94647147,0.0104305964161541,842.535883065017,8.88078363230693
15,0.03,0.26,0.0001,659690.766829211,6954.31889867317,2307.53482819093,24.3223831225821,6738001.6983426,2593021.3587182,0.0104304770483273,842.538654143212,8.88071013763279
15,0.03,0.26,0.001,659491.313444897,6959.61523350333,2307.60311070787,24.3205699296907,6738201.0834444,2593016.06419657,0.0104294021848268,842.563585797211,8.88004809557832
15,0.03,0.26,0.01,657503.358744846,7013.05239531474,2308.28368409717,24.302275797539,6740188.35757106,2592962.64532889,0.0104185981633174,842.812080155981,8.87336845057644
15,0.03,0.27,0,659350.584837444,7316.08183175794,2273.41643788152,25.2255796532059,6638375.99872467,2692658.69258859,0.0109741227475952,830.081176881491,9.21048977087682
15,0.03,0.27,0.0001,659327.275806314,7316.69787020949,2273.42441776147,25.2253687541124,6638399.29977592,2692658.07676104,0.0109739939081152,830.084090535158,9.21041276634529
15,0.03,0.27,0.001,659117.568319128,7322.24719013954,2273.49621072793,25.2234689518165,6638608.93547014,2692652.52934091,0.010972833779946,830.110303942036,9.20971910103201
15,0.03,0.27,0.01,657027.768632411,7378.23710374687,2274.21165059312,25.2043008888812,6640698.019717,2692596.55859536,0.0109611751073731,830.371528922814,9.20272036205273
15,0.03,0.28,0,658978.583198382,7688.08347064779,2239.30894100343,26.1252709783734,6538782.10786061,2792285.79125837,0.0115321252059308,817.627677083879,9.53898956597859
15,0.03,0.28,0.0001,658954.105256904,7688.72804902924,2239.31732102848,26.1250503083705,6538806.57742207,2792285.14690066,0.0115319862641017,817.630736840525,9.53890899384379
15,0.03,0.28,0.001,658733.885145156,7694.53446205537,2239.39271294108,26.1230624901799,6539026.7221419,2792279.34247545,0.0115307351965833,817.658264312612,9.53818319172695
15,0.03,0.28,0.01,656539.709458215,7753.11869337842,2240.14388585744,26.1030062674341,6541220.14665593,2792220.77830035,0.0115181652794058,817.932536323699,9.53086016339689
15,0.03,0.29,0,658596.540046809,8070.12661747499,2205.20488187653,27.0215246089096,6439198.25507131,2891902.85185792,0.0121051899262557,805.17543249517,9.86623417282813
15,0.03,0.29,0.0001,658570.863314104,8070.80019381508,2205.2136722463,27.0212940107901,6439223.92301365,2891902.17851217,0.0121050402037641,805.178642078932,9.86614997568972
15,0.03,0.29,0.001,658339.86224433,8076.86782736093,2205.29275511548,27.0192167654442,6439454.84500055,2891896.11295587,0.0121036920940213,805.207517211539,9.86539152148281
15,0.03,0.29,0.01,656038.684737957,8138.08815997306,2206.08055983126,26.9982580760332,6441755.23470221,2891834.91358195,0.01209015009212,805.495164408391,9.85773898001162
15,0.03,0.3,0,658204.043250933,8462.62341322629,2171.10440151358,27.9141994480317,6339624.85234755,2991509.46238733,0.0126939351198872,792.724494602646,10.1921720734626
15,0.03,0.3,0.0001,658177.136688948,8463.32644657093,2171.11361288713,27.9139587649977,6339651.74969816,2991508.75959466,0.0126937738866211,792.727857905415,10.1920841940698
15,0.03,0.3,0.001,657935.075988609,8469.65943798709,2171.19648201266,27.9117906748849,6339893.72752938,2991502.42877134,0.0126923221660085,792.758115494874,10.1912925701674
15,0.03,0.3,0.01,655524.171325833,8533.55778433025,2172.02185166603,27.8899151715908,6342303.8068225,2991438.5523005,0.0126777426222337,793.05947858956,10.1833052770271
15,0.03,0.31,0,657800.657798294,8866.00886597701,2137.00764883845,28.8031465713008,6240062.33455287,3091105.18798745,0.0132990132990133,780.274917782138,10.5167488918462
15,0.03,0.31,0.0001,657772.489157759,8866.74181525779,2137.01729233781,28.8028956473035,6240090.4935499,3091104.45528909,0.013298839768457,780.278438864845,10.5166572732217
15,0.03,0.31,0.001,657519.079295869,8873.34430127912,2137.10404686087,28.8006352965077,6240343.81665727,3091097.85506342,0.0132972773611719,780.310115110077,10.5158319626374
15,0.03,0.31,0.01,654995.617550797,8939.96259856117,2137.96795019317,28.7778286211292,6242866.41449901,3091031.25957282,0.0132815897935554,780.625547814281,10.5075046752898
15,0.03,0.32,0,657385.924204768,9280.74245936143,2102.91478118571,29.6882086755629,6140511.16101405,3190689.56933196,0.0139211136890951,767.826759480431,10.8399071926649
15,0.03,0.32,0.0001,657356.459975282,9281.50578220248,2102.92486818779,29.6879473526591,6140540.61515653,3190688.80627044,0.0139209270132495,767.830442497066,10.8398117771396
15,0.03,0.32,0.001,657091.399973991,9288.38188624532,2103.01561111366,29.6855933290919,6140805.58441489,3190681.93252043,0.0139192462906909,767.863575007877,10.8389522642847
15,0.03,0.32,0.01,654452.441274966,9357.76197608919,2103.919054736,29.661841159245,6143443.6396703,3190612.57618275,0.0139023747430017,768.193444860483,10.8302797532693
15,0.03,0.33,0,656959.356770153,9707.30989854406,2068.82596475465,30.5692194792106,6040971.81726509,3290262.12088198,0.0145609648477717,755.380080381043,11.1615862623468
15,0.03,0.33,0.0001,656928.562076154,9708.10404915711,2068.83650735493,30.568947604152,6041002.60141649,3290261.32700324,0.014560764111546,755.383929747967,11.161486993966
15,0.03,0.33,0.001,656651.538953948,9715.25786760714,2068.93134578229,30.5664985046752,6041279.52970027,3290254.17563389,0.0145589568419187,755.418557628758,11.1605927665195
15,0.03,0.33,0.01,653894.027760468,9787.44135639596,2069.87537557285,30.5417865938987,6044036.09686396,3290182.01685701,0.0145408193877032,755.763246506036,11.1515698300973
15,0.03,0.34,0,656520.441661439,10146.225007495,2034.74137564073,31.446003078084,5941444.81696292,3389822.32898943,0.0152193375111907,742.934944780821,11.4817218738854
15,0.03,0.34,0.0001,656488.28023503,10147.0504354614,2034.75238602656,31.4457204935759,5941476.96737894,3389821.50384405,0.015219121726201,742.938964947946,11.4816186952169
15,0.03,0.34,0.001,656198.968303851,10154.4860202458,2034.85143168346,31.4431749344869,5941766.18026446,3389814.07080482,0.0152171790188003,742.975128993423,11.4806892479545
15,0.03,0.34,0.01,653319.727333604,10229.5141180416,2035.83713549309,31.4174891761878,5944644.4355309,3389739.06839278,0.0151976872134046,743.335034096915,11.4713107354556
15,0.03,0.35,0,656068.634870368,10598.0317940598,2000.66120001146,32.3183732309544,5841930.70392962,3489369.64983271,0.0158970476911431,730.491420654185,11.8002460259522
15,0.03,0.35,0.0001,656035.068947848,10598.8889418257,2000.67269121417,32.3180797870329,5841964.25836094,3489368.79297839,0.0158968157888474,730.495616379574,11.8001388822404
15,0.03,0.35,0.001,655733.129162663,10606.6102817768,2000.7760598857,32.3154363983766,5842266.09477745,3489361.07428183,0.0158947280323783,730.533358865767,11.7991737149572
15,0.03,0.35,0.01,652728.852923255,10684.5236165289,2001.80456932227,32.2887628832839,5845269.34250742,3489283.18762059,0.0158737863066851,730.908893373794,11.789434547759
15,0.03,0.36,0,655603.359965035,11063.30669941,1966.58563508258,33.1861325920185,5742430.05439988,3588903.507168,0.0165949600491703,718.049580009527,12.1170866626608
15,0.03,0.36,0.0001,655568.350205747,11064.1959998288,1966.59762060006,33.1858281409821,5742465.05217365,3588902.61817203,0.0165947108732569,718.053956221597,12.1169754999761
